MySQL Shell 8.0.43

Copyright (c) 2016, 2025, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \c root@localhost
Creating a session to 'root@localhost'
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 12 (X protocol)
Server version: 8.0.43 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:33060+ ssl  SQL > use sakila
Default schema set to `sakila`.
Fetching global names, object names from `sakila` for auto-completion... Press ^C to stop.
 MySQL  localhost:33060+ ssl  sakila  SQL > SELECT
                                         ->     c.first_name,
                                         ->     c.last_name,
                                         ->     r.rental_id,
                                         -> FROM
                                         ->     customer AS c
                                         -> INNER JOIN
                                         ->     rental AS r ON c.customer_id = r.customer_id
                                         -> LIMIT 100;
ERROR: 1064: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'FROM
    customer AS c
INNER JOIN
    rental AS r ON c.customer_id = r.customer_' at line 5
 MySQL  localhost:33060+ ssl  sakila  SQL > SELECT
                                         -> c.first_name,
                                         -> c.last_name,
                                         -> r.rental_id
                                         -> FROM
                                         -> customer AS c
                                         -> INNER JOIN
                                         -> rental AS r ON c.customer_id = r.customer_id
                                         -> LIMIT
                                         -> 100;
+------------+-----------+-----------+
| first_name | last_name | rental_id |
| JOYCE         | EDWARDS         | HOUSE DYNAMITE    | 2005-07-10 00:09:45 | Mike           | Hillyer          |
| MARCUS        | HIDALGO         | HOUSE DYNAMITE    | 2005-06-19 02:51:04 | Mike           | Hillyer          |
| MAXINE        | SILVA           | HOUSE DYNAMITE    | 2005-08-19 12:06:42 | Mike           | Hillyer          |
| BESSIE        | MORRISON        | HOUSE DYNAMITE    | 2005-07-27 05:06:34 | Mike           | Hillyer          |
| LAURA         | RODRIGUEZ       | HOURS RAGE        | 2005-08-19 00:42:24 | Mike           | Hillyer          |
| HAZEL         | WARREN          | HOURS RAGE        | 2005-08-21 03:40:11 | Mike           | Hillyer          |
| ANDREW        | PURDY           | HOURS RAGE        | 2005-07-27 10:30:41 | Mike           | Hillyer          |
| DEBRA         | NELSON          | HOURS RAGE        | 2005-07-11 03:21:05 | Mike           | Hillyer          |
| CARL          | ARTIS           | HOURS RAGE        | 2005-06-16 01:58:35 | Mike           | Hillyer          |
| LYNN          | PAYNE           | HOURS RAGE        | 2005-08-22 16:49:02 | Mike           | Hillyer          |
| THERESA       | WATSON          | HOURS RAGE        | 2005-05-30 01:17:25 | Mike           | Hillyer          |
| GENE          | SANBORN         | HOURS RAGE        | 2005-08-02 21:07:06 | Mike           | Hillyer          |
| PEDRO         | CHESTNUT        | HOTEL HAPPINESS   | 2005-08-22 19:23:58 | Mike           | Hillyer          |
| ALLISON       | STANLEY         | HOTEL HAPPINESS   | 2005-05-28 00:24:58 | Mike           | Hillyer          |
| ERIK          | GUILLEN         | HOTEL HAPPINESS   | 2005-08-19 07:53:58 | Mike           | Hillyer          |
| HELEN         | HARRIS          | HOTEL HAPPINESS   | 2005-06-20 05:15:37 | Mike           | Hillyer          |
| GAIL          | KNIGHT          | HORROR REIGN      | 2005-08-22 04:48:44 | Mike           | Hillyer          |
| JASON         | MORRISSEY       | HORROR REIGN      | 2005-07-12 11:50:56 | Mike           | Hillyer          |
| TROY          | QUIGLEY         | HORROR REIGN      | 2005-08-23 13:10:16 | Mike           | Hillyer          |
| TARA          | RYAN            | HORROR REIGN      | 2005-07-28 16:35:16 | Mike           | Hillyer          |
| JORGE         | OLIVARES        | HORROR REIGN      | 2005-08-21 03:51:52 | Mike           | Hillyer          |
| ALVIN         | DELOACH         | HORROR REIGN      | 2005-07-28 23:59:02 | Mike           | Hillyer          |
| APRIL         | BURNS           | HORROR REIGN      | 2005-07-08 01:51:32 | Mike           | Hillyer          |
| DIANE         | COLLINS         | HORROR REIGN      | 2005-05-29 16:44:11 | Mike           | Hillyer          |
| FREDDIE       | DUGGAN          | HORROR REIGN      | 2005-08-02 12:34:27 | Mike           | Hillyer          |
| EDNA          | WEST            | HORROR REIGN      | 2005-06-19 12:12:30 | Mike           | Hillyer          |
| HILDA         | HOPKINS         | HORROR REIGN      | 2005-08-01 10:03:20 | Mike           | Hillyer          |
| RHONDA        | KENNEDY         | HORROR REIGN      | 2005-06-18 20:24:23 | Mike           | Hillyer          |
| TONI          | HOLT            | HORROR REIGN      | 2005-05-29 09:26:34 | Mike           | Hillyer          |
| MARK          | RINEHART        | HORROR REIGN      | 2005-08-21 09:19:49 | Mike           | Hillyer          |
| FLORENCE      | WOODS           | HORROR REIGN      | 2005-07-11 08:25:22 | Mike           | Hillyer          |
| DAN           | PAINE           | HORROR REIGN      | 2005-08-21 15:59:27 | Mike           | Hillyer          |
| VANESSA       | SIMS            | HORROR REIGN      | 2005-07-29 08:42:04 | Mike           | Hillyer          |
| EDITH         | MCDONALD        | HORN WORKING      | 2005-08-22 02:26:47 | Mike           | Hillyer          |
| DEREK         | BLAKELY         | HORN WORKING      | 2005-07-28 02:24:23 | Mike           | Hillyer          |
| REGINA        | BERRY           | HORN WORKING      | 2005-08-18 14:28:00 | Mike           | Hillyer          |
| BESSIE        | MORRISON        | HORN WORKING      | 2005-07-30 22:20:04 | Mike           | Hillyer          |
| MARTIN        | BALES           | HORN WORKING      | 2005-06-18 05:05:18 | Mike           | Hillyer          |
| BETTY         | WHITE           | HORN WORKING      | 2005-08-18 19:16:47 | Mike           | Hillyer          |
| KIMBERLY      | LEE             | HORN WORKING      | 2005-05-31 10:22:54 | Mike           | Hillyer          |
| JESSIE        | BANKS           | HORN WORKING      | 2005-06-20 04:09:04 | Mike           | Hillyer          |
| JUNE          | CARROLL         | HORN WORKING      | 2005-07-27 09:19:05 | Mike           | Hillyer          |
| EDDIE         | TOMLIN          | HORN WORKING      | 2005-06-18 17:51:46 | Mike           | Hillyer          |
| DARRELL       | POWER           | HOPE TOOTSIE      | 2005-07-30 20:22:17 | Mike           | Hillyer          |
| CONNIE        | WALLACE         | HOPE TOOTSIE      | 2005-07-07 14:52:12 | Mike           | Hillyer          |
| VERA          | MCCOY           | HOPE TOOTSIE      | 2005-07-30 05:28:40 | Mike           | Hillyer          |
| VIOLA         | HANSON          | HOPE TOOTSIE      | 2005-07-10 15:05:42 | Mike           | Hillyer          |
| BILLY         | POULIN          | HOPE TOOTSIE      | 2005-06-20 22:31:54 | Mike           | Hillyer          |
| JORDAN        | ARCHULETA       | HOPE TOOTSIE      | 2005-08-22 00:24:37 | Mike           | Hillyer          |
| HAZEL         | WARREN          | HOPE TOOTSIE      | 2005-07-28 06:10:55 | Mike           | Hillyer          |
| VANESSA       | SIMS            | HOPE TOOTSIE      | 2005-08-17 10:59:00 | Mike           | Hillyer          |
| KATIE         | ELLIOTT         | HOPE TOOTSIE      | 2005-08-20 03:07:47 | Mike           | Hillyer          |
| CAROLYN       | PEREZ           | HOPE TOOTSIE      | 2005-07-31 19:23:00 | Mike           | Hillyer          |
| CARMEN        | OWENS           | HOPE TOOTSIE      | 2005-06-17 09:30:05 | Mike           | Hillyer          |
| BRYAN         | HARDISON        | HOOSIERS BIRDCAGE | 2005-08-17 03:12:04 | Mike           | Hillyer          |
| ERICA         | MATTHEWS        | HOOSIERS BIRDCAGE | 2005-08-17 06:39:59 | Mike           | Hillyer          |
| MARSHA        | DOUGLAS         | HOOSIERS BIRDCAGE | 2005-07-28 20:59:04 | Mike           | Hillyer          |
| CONSTANCE     | REID            | HOOSIERS BIRDCAGE | 2005-06-19 21:34:54 | Mike           | Hillyer          |
| TERESA        | ROGERS          | HOOK CHARIOTS     | 2005-08-19 02:57:37 | Mike           | Hillyer          |
| HARRY         | ARCE            | HOOK CHARIOTS     | 2005-07-07 04:34:09 | Mike           | Hillyer          |
| CATHERINE     | CAMPBELL        | HOOK CHARIOTS     | 2005-08-23 10:35:51 | Mike           | Hillyer          |
| JULIA         | FLORES          | HOOK CHARIOTS     | 2005-07-30 04:06:25 | Mike           | Hillyer          |
| KATHY         | JAMES           | HOOK CHARIOTS     | 2005-07-11 02:08:55 | Mike           | Hillyer          |
| ALMA          | AUSTIN          | HOOK CHARIOTS     | 2005-07-29 01:20:16 | Mike           | Hillyer          |
| VIRGIL        | WOFFORD         | HOOK CHARIOTS     | 2005-07-07 11:36:20 | Mike           | Hillyer          |
| DWIGHT        | LOMBARDI        | HOOK CHARIOTS     | 2005-06-21 02:30:37 | Mike           | Hillyer          |
| RAMONA        | HALE            | HONEY TIES        | 2005-08-20 19:29:44 | Mike           | Hillyer          |
| CHARLIE       | BESS            | HONEY TIES        | 2005-07-31 09:09:22 | Mike           | Hillyer          |
| DARYL         | LARUE           | HONEY TIES        | 2005-07-30 04:53:23 | Mike           | Hillyer          |
| JAMES         | GANNON          | HONEY TIES        | 2005-07-06 00:00:03 | Mike           | Hillyer          |
| ARMANDO       | GRUBER          | HONEY TIES        | 2005-05-26 05:29:49 | Mike           | Hillyer          |
| ETHEL         | WEBB            | HONEY TIES        | 2005-07-28 10:27:46 | Mike           | Hillyer          |
| VIOLET        | RODRIQUEZ       | HONEY TIES        | 2005-08-19 15:23:41 | Mike           | Hillyer          |
| RONNIE        | RICKETTS        | HONEY TIES        | 2005-08-01 11:44:13 | Mike           | Hillyer          |
| RHONDA        | KENNEDY         | HONEY TIES        | 2005-07-06 09:10:37 | Mike           | Hillyer          |
| ELLEN         | SIMPSON         | HOMICIDE PEACH    | 2005-08-21 16:52:29 | Mike           | Hillyer          |
| HELEN         | HARRIS          | HOMICIDE PEACH    | 2005-08-18 04:39:10 | Mike           | Hillyer          |
| TOMMY         | COLLAZO         | HOMICIDE PEACH    | 2005-07-30 01:00:17 | Mike           | Hillyer          |
| CHRISTIAN     | JUNG            | HOMICIDE PEACH    | 2005-07-27 05:41:20 | Mike           | Hillyer          |
| NELSON        | CHRISTENSON     | HOMICIDE PEACH    | 2005-06-17 15:07:30 | Mike           | Hillyer          |
| DARLENE       | ROSE            | HOMICIDE PEACH    | 2005-08-20 10:11:07 | Mike           | Hillyer          |
| PATRICK       | NEWSOM          | HOMICIDE PEACH    | 2005-08-01 17:11:52 | Mike           | Hillyer          |
| DAISY         | BATES           | HOMICIDE PEACH    | 2005-06-17 07:14:15 | Mike           | Hillyer          |
| MELINDA       | FERNANDEZ       | HOMICIDE PEACH    | 2005-05-28 03:57:28 | Mike           | Hillyer          |
| SARA          | PERRY           | HOMICIDE PEACH    | 2005-08-19 11:27:43 | Mike           | Hillyer          |
| LAURIE        | LAWRENCE        | HOMICIDE PEACH    | 2005-07-31 11:59:32 | Mike           | Hillyer          |
+---------------+-----------------+-------------------+---------------------+----------------+------------------+
100 rows in set (0.0940 sec)
 MySQL  localhost:33060+ ssl  sakila  SQL >
